order_id,order_date,customer_id,product_id,region_id,quantity,sales_amount,profit
8773,2023-07-10,474,130,1,4,3736,764.75
8774,2024-07-12,810,31,1,2,828,158.58
8775,2024-10-19,938,143,1,5,5975,815.83
8776,2024-07-28,377,44,2,1,776,90.42
8777,2023-04-14,616,11,3,3,2643,551.38
8778,2023-12-12,67,127,3,2,1222,293.63
8779,2023-05-14,847,160,1,3,372,94.41
8780,2023-02-18,997,92,3,2,664,144.13
8781,2024-07-20,370,63,3,2,1342,161.53
8782,2023-01-10,296,181,3,2,856,113.44
8783,2024-11-14,646,56,2,3,666,88.9
8784,2024-12-27,635,77,3,5,1520,191.51
8785,2023-01-10,570,80,2,1,1464,87.39
8786,2023-11-21,691,183,1,3,1641,477.39
8787,2023-08-19,871,69,3,1,919,122.52
8788,2023-07-20,443,184,3,5,2470,695.04
8789,2024-08-06,616,179,1,3,3804,691.47
8790,2024-03-26,10,96,2,2,1862,510.99
8791,2024-09-07,651,191,3,3,981,162.02
8792,2024-01-27,940,107,1,5,3600,796.74
8793,2024-08-22,594,198,4,4,740,43.28
8794,2023-03-26,246,173,2,4,3888,1068.81
8795,2023-02-16,520,70,1,4,2240,621.69
8796,2024-06-19,66,147,2,2,1072,267.35
8797,2023-06-19,736,29,2,4,4144,213.76
8798,2023-11-24,33,2,2,3,2268,190.61
8799,2023-06-04,548,71,4,4,3796,267.57
8800,2024-02-01,816,79,1,1,847,54.34
8801,2023-02-20,772,93,1,1,340,93.19
8802,2023-12-22,17,132,4,1,310,43.93
8803,2024-11-22,177,30,3,1,880,85.51
8804,2023-04-26,772,122,3,5,2690,806.73
8805,2023-01-16,620,183,2,2,1782,309.08
8806,2023-07-02,538,165,4,4,528,58.44
8807,2023-01-16,240,32,3,2,534,52.5
8808,2023-04-08,73,200,1,2,1750,488.07
8809,2024-01-01,129,192,3,4,1068,133.13
8810,2024-06-21,131,127,1,3,4473,826.02
8811,2023-03-23,644,66,3,5,6550,974.26
8812,2023-05-28,553,19,3,4,1472,100.78
8813,2023-02-16,70,189,1,5,510,80.32
8814,2023-09-01,29,154,2,1,144,36.71
8815,2023-05-25,436,189,3,1,221,29.7
8816,2023-01-25,565,1,3,3,2880,601.53
8817,2024-06-24,913,64,3,5,4035,1058.14
8818,2023-01-23,37,129,2,4,5316,1463.42
8819,2024-07-29,598,56,4,3,2478,255.06
8820,2024-02-25,334,52,1,2,1688,184.78
8821,2023-07-15,367,66,2,1,1198,141.93
8822,2023-04-29,350,189,1,5,6460,634.51
8823,2023-02-23,926,122,4,5,5820,728.2
8824,2023-03-19,2,136,4,4,5728,1396.17
8825,2024-06-13,992,81,4,5,5300,636.87
8826,2024-09-04,676,198,4,2,1302,271.71
8827,2023-05-11,832,136,4,2,200,17.89
8828,2023-09-14,563,158,3,5,1640,353.21
8829,2024-02-05,72,178,4,3,2175,187.87
8830,2024-06-06,144,73,4,2,1900,549.98
8831,2024-11-15,45,27,3,5,6310,475.47
8832,2024-10-06,877,21,4,2,2160,377.09
8833,2024-07-31,16,126,1,2,494,54.11
8834,2024-03-31,76,112,2,5,230,27.88
8835,2023-06-08,903,124,4,4,2164,607.62
8836,2023-12-15,499,184,1,3,4032,962.35
8837,2024-03-25,95,83,1,3,2004,217.58
8838,2023-12-14,991,46,4,2,1332,336.94
8839,2024-09-24,975,39,2,1,603,143.47
8840,2023-10-03,850,192,2,3,4053,1059.51
8841,2023-03-13,556,11,1,4,1640,395.04
8842,2023-08-11,997,33,4,4,3776,657.78
8843,2023-12-08,561,175,1,3,1425,223.64
8844,2024-10-17,576,79,1,5,7025,2022.31
8845,2024-09-23,543,177,4,1,477,117.87
8846,2024-04-23,118,198,3,3,1743,424.95
8847,2023-07-03,891,159,2,5,5080,581.5
8848,2023-01-01,780,72,4,2,2128,396.65
8849,2024-05-22,36,165,2,3,3942,1136.88
8850,2023-06-03,454,188,2,4,4916,855.35
8851,2023-12-18,220,87,3,5,1505,381.94
8852,2024-09-12,70,33,3,4,5932,1089.36
8853,2024-10-27,841,160,3,4,1232,117.47
8854,2024-06-25,956,62,1,4,4664,655.8
8855,2023-04-14,584,20,2,5,5035,718.07
8856,2024-09-06,518,23,2,3,3690,1008.5
8857,2023-01-06,414,60,3,1,958,249.01
8858,2024-10-27,552,165,4,2,188,48.65
8859,2023-08-01,687,24,3,3,822,123.28
8860,2023-08-20,225,116,4,5,5010,1278.16
8861,2024-07-25,619,112,2,1,1176,118.39
8862,2023-05-25,478,114,1,5,1570,89.05
8863,2023-01-12,149,160,1,4,3212,907.44
8864,2023-01-03,741,106,3,3,4290,323.12
8865,2024-05-07,232,19,2,5,5695,1037.53
8866,2023-12-25,634,136,3,1,560,36.36
8867,2023-05-16,985,34,1,2,2340,584.94
8868,2023-01-11,527,150,3,4,284,78.07
8869,2024-10-21,387,154,3,1,537,146.58
8870,2024-06-12,677,160,4,1,859,105.08
8871,2024-03-27,813,133,2,1,119,17.49
8872,2023-08-24,113,82,1,1,1441,385.43
8873,2023-10-03,110,171,2,4,5932,912.54
8874,2023-07-19,447,21,1,5,7440,1980.19
8875,2023-10-04,632,8,2,4,2096,524.13
8876,2024-01-05,971,9,3,3,1398,370.76
8877,2024-02-28,721,129,3,5,6000,1247.79
8878,2023-07-30,753,28,4,1,745,132.69
8879,2024-03-07,530,125,1,3,1335,244.47
8880,2023-12-20,794,82,2,4,3808,702.72
8881,2023-07-11,620,120,1,3,2526,605.35
8882,2024-12-22,373,106,2,2,594,155.57
8883,2023-09-03,84,72,3,5,6425,938.77
8884,2023-12-27,766,96,2,5,2050,612.89
8885,2024-06-13,577,116,2,3,3573,411.47
8886,2024-08-17,787,187,2,1,1102,72.28
8887,2023-10-12,856,16,1,1,964,266.77
8888,2024-06-12,389,153,2,1,1008,178.97
8889,2024-04-04,676,68,4,3,1575,219.52
8890,2024-07-30,456,196,2,2,1800,495.34
8891,2024-08-10,435,153,4,1,485,88.31
8892,2023-04-29,419,63,2,3,2808,266.2
8893,2023-03-05,378,183,3,1,54,15.7
8894,2023-10-02,760,46,1,3,4047,1011.96
8895,2024-04-25,290,31,2,3,1656,83.93
8896,2023-07-11,558,14,2,3,546,162.38
8897,2024-07-16,98,41,2,4,1524,270.53
8898,2024-11-28,995,74,1,4,4504,768.22
8899,2023-05-06,178,40,4,1,1029,73.77
8900,2024-04-06,777,19,4,2,1494,282.69
8901,2023-05-15,415,124,1,5,3835,996.0
8902,2024-11-20,268,155,2,4,216,37.05
8903,2023-09-19,910,183,2,5,3140,347.08
8904,2024-08-02,529,142,4,3,705,49.99
8905,2023-04-09,702,134,4,3,810,101.59
8906,2023-04-28,647,23,2,1,1048,281.53
8907,2023-10-11,976,130,4,2,1146,232.76
8908,2024-05-20,234,144,2,1,238,65.79
8909,2023-11-09,329,180,4,2,2794,740.48
8910,2024-12-02,41,109,4,3,3600,1046.23
8911,2023-12-05,325,178,1,1,754,148.22
8912,2023-11-14,136,56,3,5,5170,1081.8
8913,2024-03-16,228,77,4,2,218,45.99
8914,2023-04-11,227,41,3,3,2988,251.07
8915,2024-01-27,322,90,1,4,5644,956.44
8916,2023-11-27,452,7,4,5,4700,235.36
8917,2024-02-12,877,31,4,5,6460,1384.27
8918,2024-08-31,749,156,1,1,1349,263.68
8919,2024-07-12,669,121,1,1,566,141.69
8920,2023-06-20,319,140,4,5,5480,1040.24
8921,2023-04-11,896,167,3,3,3429,353.53
8922,2023-06-13,42,48,1,3,936,220.32
8923,2024-03-09,679,163,2,1,409,109.12
8924,2023-09-28,106,77,2,2,762,159.55
8925,2023-08-19,585,66,1,3,1755,253.25
8926,2024-11-07,29,199,3,3,540,43.36
8927,2023-09-11,225,89,4,1,905,143.01
8928,2024-01-27,321,79,4,1,1258,373.77
8929,2024-10-12,945,105,2,3,3330,405.53
8930,2024-02-22,398,159,4,2,2652,220.32
8931,2024-03-24,327,96,1,1,852,161.92
8932,2024-11-13,167,53,2,3,1401,325.4
8933,2024-11-07,650,59,3,1,1352,263.08
8934,2023-02-20,305,119,4,3,2625,395.2
8935,2023-05-20,947,35,3,2,1486,417.97
8936,2023-10-10,101,37,4,4,1312,331.29
8937,2023-05-21,330,72,1,4,5404,776.21
8938,2023-04-23,703,165,3,1,533,71.38
8939,2024-07-14,965,149,4,4,4936,1154.7
8940,2024-09-24,861,51,1,5,3080,762.81
8941,2024-09-22,912,91,2,3,1872,441.92
8942,2023-08-03,758,62,4,1,555,63.97
8943,2023-01-05,499,140,1,4,2032,300.91
8944,2024-03-30,282,185,4,1,886,196.65
8945,2023-01-18,788,158,4,2,1326,138.35
8946,2023-09-21,686,39,4,3,3870,883.34
8947,2023-01-09,732,5,3,2,2346,122.17
8948,2024-03-12,585,139,4,5,3545,582.72
8949,2024-11-30,39,194,1,5,2105,615.62
8950,2024-12-29,749,14,4,4,3380,415.79
8951,2023-05-30,455,117,2,5,2490,563.01
8952,2024-08-09,717,134,2,4,1720,385.16
8953,2023-01-27,956,46,4,5,3335,542.17
8954,2024-01-25,376,109,4,2,2118,404.37
8955,2023-10-30,801,153,1,5,6825,1793.43
8956,2024-02-01,31,48,4,5,5040,1009.42
8957,2023-11-14,485,39,3,5,3545,265.73
8958,2023-03-13,531,147,1,3,3000,724.92
8959,2023-07-03,340,151,1,2,784,155.4
8960,2023-04-14,642,185,1,4,5508,1452.95
8961,2024-11-26,363,182,3,2,1280,196.54
8962,2023-07-12,879,190,4,1,366,46.03
8963,2023-06-23,755,189,4,1,1109,173.06
8964,2023-06-08,784,127,2,5,2555,253.08
8965,2024-04-30,373,160,4,2,1232,281.79
8966,2023-06-19,890,112,4,5,7370,1351.32
8967,2023-01-07,763,155,4,1,161,21.62
8968,2023-10-27,385,166,3,1,487,139.22
8969,2023-04-21,224,77,4,2,1238,105.43
8970,2023-06-09,479,89,4,1,719,203.54
8971,2024-07-04,840,143,2,3,2739,286.64
8972,2024-08-04,776,173,1,1,1307,379.41
8973,2024-05-26,716,173,2,2,1792,359.61
8974,2023-09-25,981,40,1,3,2271,115.25
8975,2024-09-23,395,16,4,2,380,59.51
8976,2024-11-22,826,111,3,5,1355,346.72
8977,2024-02-21,507,176,1,4,3972,458.83
8978,2023-03-14,981,10,1,4,184,18.33
8979,2024-06-17,805,16,1,2,2454,198.74
8980,2023-09-13,702,173,4,3,2472,447.27
8981,2023-04-07,960,79,4,4,2512,340.83
8982,2023-08-04,470,160,1,1,1197,128.13
8983,2023-11-23,631,78,1,5,7095,1024.57
8984,2024-05-31,361,5,4,3,465,124.85
8985,2023-03-08,920,105,4,2,1636,294.44
8986,2024-01-08,99,145,3,1,359,47.45
8987,2023-05-04,713,165,3,2,2014,348.94
8988,2023-08-15,809,35,4,3,630,84.12
8989,2023-07-11,717,172,1,5,6410,620.37
8990,2023-02-19,643,168,3,4,220,21.25
8991,2023-08-04,335,148,2,4,2172,457.47
8992,2024-01-07,694,160,3,2,2136,393.0
8993,2023-05-02,275,176,3,5,3800,880.52
8994,2023-08-10,303,82,2,1,237,20.5
8995,2023-10-03,284,27,3,4,2916,559.53
8996,2023-01-23,78,84,2,3,1641,378.96
8997,2024-06-13,926,172,1,5,6970,1969.3
8998,2024-10-05,145,87,2,1,1406,352.32
8999,2024-07-10,929,168,3,3,3192,620.65
9000,2023-05-03,815,106,3,1,747,100.06
9001,2023-07-16,565,184,2,2,1746,113.09
9002,2024-03-17,233,81,1,1,1086,120.04
9003,2023-03-04,891,149,2,5,4760,1178.84
9004,2024-06-20,331,108,4,3,4032,1070.66
9005,2023-07-06,888,11,2,2,2826,628.88
9006,2024-08-16,934,164,4,5,4400,891.72
9007,2024-12-04,636,45,4,3,1848,454.68
9008,2023-01-28,89,172,1,4,532,35.66
9009,2023-01-16,463,65,3,2,2686,476.5
9010,2023-01-20,533,36,4,2,1772,310.28
9011,2024-07-15,45,115,2,2,1256,212.39
9012,2024-06-16,514,121,3,2,1282,314.44
9013,2023-08-21,368,171,3,1,1043,207.14
9014,2023-08-23,487,39,4,3,3486,226.04
9015,2023-03-02,382,67,4,5,3075,317.59
9016,2023-03-20,495,127,2,3,2283,376.06
9017,2023-06-30,302,17,4,1,1191,340.64
9018,2024-02-27,570,25,2,4,1164,257.99
9019,2023-01-13,265,15,3,3,3573,928.24
9020,2023-03-29,66,172,3,2,2964,711.21
9021,2024-02-16,865,186,4,5,6620,1789.75
9022,2024-12-19,351,93,1,5,3075,559.28
9023,2024-08-12,319,95,3,5,5305,1468.64
9024,2024-10-26,972,129,4,5,6450,636.53
9025,2023-08-03,6,7,1,4,5104,482.24
9026,2023-12-25,430,56,4,5,3650,598.2
9027,2023-07-10,280,163,1,1,1319,341.0
9028,2024-10-25,372,158,4,2,1298,136.89
9029,2023-04-18,12,74,2,5,7025,1254.02
9030,2023-01-28,540,152,1,5,4075,705.54
9031,2023-09-25,945,192,2,1,1278,158.92
9032,2023-03-08,141,197,3,1,698,97.11
9033,2024-03-10,373,37,2,5,1680,378.67
9034,2024-10-25,886,19,2,2,848,244.13
9035,2023-01-05,357,47,3,1,1011,156.29
9036,2023-09-25,375,139,1,4,1796,160.13
9037,2023-06-05,355,114,3,1,867,138.44
9038,2023-11-18,905,65,3,4,3508,484.04
9039,2024-01-07,525,26,2,5,5335,503.28
9040,2024-03-26,874,91,1,4,3516,682.87
9041,2024-07-31,700,125,4,5,7185,2023.31
9042,2024-02-19,936,95,2,5,3695,1011.15
9043,2023-06-22,1,63,1,1,1355,250.05
9044,2024-02-05,724,113,3,3,1038,190.81
9045,2024-06-22,997,63,1,5,7065,997.15
9046,2023-10-08,790,69,4,5,3955,1167.65
9047,2023-05-06,667,107,2,1,1301,88.21
9048,2023-11-19,917,121,2,5,1185,219.09
9049,2024-01-08,83,155,4,1,79,5.07
9050,2024-02-22,253,169,3,4,1588,157.63
9051,2024-04-08,118,151,1,1,1180,221.73
9052,2024-04-14,830,86,4,2,1678,185.03
9053,2024-09-05,846,149,2,5,7325,1371.92
9054,2023-05-05,510,85,3,1,72,10.55
9055,2024-03-20,198,83,3,3,1719,87.12
9056,2023-10-13,368,24,2,4,648,62.28
9057,2024-06-18,590,29,3,4,4460,935.85
9058,2023-05-19,965,70,3,5,815,64.63
9059,2023-04-14,633,29,4,4,3648,379.83
9060,2024-01-14,459,73,3,5,4625,887.46
9061,2024-09-06,265,55,4,3,696,132.28
9062,2024-12-21,36,153,3,1,891,106.27
9063,2023-09-19,814,50,1,5,6145,1833.13
9064,2024-04-13,972,2,3,5,2970,185.45
9065,2024-04-19,932,179,3,3,984,144.37
9066,2024-06-26,271,140,4,5,7080,1963.09
9067,2024-12-16,674,173,1,4,500,141.56
9068,2023-07-20,722,157,1,3,3525,300.25
9069,2024-04-29,976,158,1,3,1803,509.34
9070,2024-01-22,799,95,3,3,846,191.99
9071,2023-09-04,282,17,3,2,2244,279.3
9072,2024-06-30,927,59,3,4,4644,314.14
9073,2024-01-02,471,132,2,5,2550,143.95
9074,2023-09-28,977,47,3,4,596,170.45
9075,2023-11-28,99,32,1,5,5985,1605.16
9076,2024-05-12,641,12,4,5,6035,902.63
9077,2024-06-13,326,161,1,1,331,54.84
9078,2023-12-04,700,27,1,2,962,155.4
9079,2023-05-20,208,19,2,4,6000,1247.31
9080,2024-05-10,934,26,2,5,4520,638.41
9081,2024-12-10,131,89,2,1,1142,184.94
9082,2023-10-22,231,187,3,2,2620,605.78
9083,2024-08-12,518,168,3,2,724,87.5
9084,2023-07-07,215,9,1,2,570,133.0
9085,2024-09-29,332,22,3,4,2976,316.26
9086,2023-01-08,522,70,4,5,2860,657.77
9087,2023-09-10,410,83,2,2,1236,83.66
9088,2024-05-21,699,136,2,3,1989,553.57
9089,2023-10-09,991,51,2,1,595,146.11
9090,2024-01-06,966,121,4,5,3690,973.94
9091,2024-12-11,644,68,4,5,1815,235.64
9092,2024-11-26,342,16,3,3,2343,483.46
9093,2023-08-11,236,66,1,2,480,110.34
9094,2024-01-27,176,120,1,1,1341,95.57
9095,2024-03-05,727,188,2,2,752,51.6
9096,2023-08-31,833,109,4,4,5552,1040.97
9097,2023-07-10,704,53,3,1,1032,72.83
9098,2024-03-15,209,152,1,4,856,163.34
9099,2024-02-28,973,71,4,4,1072,130.64
9100,2024-09-15,127,168,4,3,4260,633.03
9101,2023-10-13,968,126,2,4,4696,1137.15
9102,2023-05-07,930,67,1,5,5565,311.45
9103,2023-06-07,310,154,3,3,3864,650.14
9104,2023-12-10,826,188,1,4,5368,1134.99
9105,2023-11-14,433,157,4,1,747,99.49
9106,2024-08-16,495,179,2,1,1015,109.61
9107,2024-02-08,313,68,3,5,7170,781.5
9108,2024-06-24,21,48,2,4,4876,713.84
9109,2023-04-28,552,46,4,3,1641,348.34
9110,2024-08-29,659,188,2,2,1864,388.81
9111,2024-09-06,773,100,3,3,2925,869.03
9112,2023-06-12,817,47,1,3,2193,497.46
9113,2024-03-08,782,143,4,1,234,59.72
9114,2024-06-15,222,188,3,5,1810,124.55
9115,2023-01-23,356,195,3,3,3492,540.25
9116,2023-04-23,552,25,2,3,1776,246.81
9117,2024-12-11,209,16,3,4,3212,848.02
9118,2023-11-10,77,185,4,5,3130,199.43
9119,2023-11-18,181,73,4,5,3590,742.86
9120,2024-12-14,909,141,1,3,4371,1195.81
9121,2023-08-28,184,172,2,5,800,57.04
9122,2024-07-13,487,152,3,2,1504,108.9
9123,2023-12-09,10,18,2,5,3575,1037.44
9124,2023-10-22,545,118,2,1,406,43.25
9125,2024-10-28,857,1,3,3,1455,73.2
9126,2023-04-17,208,180,4,1,652,131.61
9127,2023-03-29,605,71,2,2,2654,267.02
9128,2023-07-15,703,119,2,3,3621,605.78
9129,2024-08-14,727,38,4,2,1614,146.02
9130,2024-02-26,663,130,1,1,959,133.76
9131,2023-07-19,323,56,1,2,2490,322.64
9132,2024-06-04,531,76,4,4,1008,295.97
9133,2024-06-06,923,180,2,4,3640,863.69
9134,2024-12-21,7,55,4,5,5930,1553.52
9135,2024-02-10,623,23,2,2,986,161.9
9136,2024-03-12,411,187,3,3,2496,604.76
9137,2024-10-06,721,163,2,4,1636,219.55
9138,2024-12-08,279,151,3,1,182,38.78
9139,2024-08-06,90,31,2,1,1445,103.18
9140,2023-08-12,889,167,3,1,366,102.56
9141,2024-09-07,502,119,2,1,645,137.42
9142,2024-01-09,932,16,4,4,5896,657.24
9143,2023-09-04,786,12,4,2,1408,207.83
9144,2023-05-11,805,182,3,5,690,72.82
9145,2024-02-08,273,177,1,1,753,143.41
9146,2024-11-16,116,193,3,4,1068,63.93
9147,2024-05-22,988,21,1,1,367,105.28
9148,2023-10-13,170,129,4,3,3972,558.68
9149,2024-01-25,437,55,4,5,5720,1170.41
9150,2024-03-21,180,106,2,2,1818,438.99
9151,2023-05-27,674,91,3,2,2046,416.91
9152,2024-08-21,537,161,2,4,5284,1532.09
9153,2023-06-10,734,86,1,3,3747,536.17
9154,2024-04-17,628,55,1,1,276,62.54
9155,2024-04-14,793,147,2,2,2706,256.53
9156,2024-10-19,46,148,2,5,5090,1373.87
9157,2023-03-14,662,149,2,3,3171,448.61
9158,2024-06-24,403,161,4,4,2992,506.6
9159,2024-02-16,195,148,1,3,1881,159.14
9160,2023-11-06,584,9,2,3,1371,172.54
9161,2023-06-17,894,109,4,2,2486,700.82
9162,2024-07-18,429,58,4,5,635,147.96
9163,2024-10-30,816,47,4,1,304,77.28
9164,2023-09-26,47,114,1,2,852,95.25
9165,2023-05-28,796,78,3,3,1941,214.24
9166,2024-08-11,285,104,1,5,945,143.47
9167,2023-05-16,717,75,1,5,6580,1149.29
9168,2024-10-31,366,37,1,3,3057,280.84
9169,2024-11-20,472,91,3,4,3216,254.39
9170,2023-09-16,557,46,2,4,4980,967.68
9171,2023-05-12,401,78,1,3,120,30.21
9172,2024-04-12,259,163,2,1,1331,244.49
9173,2023-03-05,448,128,2,1,1117,316.86
9174,2023-06-30,763,117,2,3,1131,105.52
9175,2023-11-01,526,104,2,2,1492,335.83
9176,2024-06-27,552,187,3,4,3164,632.39
9177,2023-12-20,73,25,4,3,3171,498.2
9178,2024-08-31,659,61,1,5,310,27.9
9179,2024-08-22,515,196,2,2,692,184.87
9180,2024-03-22,502,103,1,4,712,119.91
9181,2023-11-13,2,155,2,4,2624,145.41
9182,2023-06-25,35,13,1,1,1046,156.49
9183,2024-07-08,484,115,3,1,54,14.67
9184,2024-08-25,214,71,3,5,3760,309.78
9185,2024-07-18,205,32,3,3,1755,282.55
9186,2024-11-13,163,141,3,1,1238,295.02
9187,2023-11-23,250,37,2,3,4437,1177.98
9188,2024-01-05,137,176,3,1,1446,369.58
9189,2023-01-19,833,195,1,5,5540,1376.42
9190,2024-09-19,893,108,3,5,4090,1056.03
9191,2024-10-23,465,57,3,1,314,36.59
9192,2023-01-30,184,148,4,4,4564,236.31
9193,2024-12-06,562,33,2,1,741,75.66
9194,2024-02-19,668,95,2,5,2400,241.11
9195,2023-10-19,634,193,1,5,840,182.8
9196,2024-08-28,588,163,3,2,2676,228.63
9197,2024-11-26,490,142,2,5,3155,270.92
9198,2024-03-22,846,151,4,1,1428,148.78
9199,2023-11-01,175,157,4,5,1755,189.3
9200,2023-01-30,341,67,3,1,1064,88.3
9201,2023-09-18,632,67,3,4,2132,170.05
9202,2024-05-18,214,151,3,3,2865,178.04
9203,2023-07-04,857,81,3,1,531,102.22
9204,2024-02-07,486,127,3,4,3200,175.36
9205,2024-10-07,216,27,1,1,1260,313.33
9206,2024-09-06,360,20,2,4,3692,955.99
9207,2024-06-19,859,151,2,2,1798,123.91
9208,2024-01-28,391,84,1,1,677,155.33
9209,2023-12-17,287,104,1,5,2380,674.33
9210,2024-01-10,334,166,2,1,1187,354.47
9211,2023-02-19,960,182,4,4,4748,292.72
9212,2023-11-25,135,159,1,5,510,40.45
9213,2024-02-09,873,113,2,1,677,54.05
9214,2024-12-04,841,161,1,1,485,130.21
9215,2024-05-04,447,93,1,1,659,145.71
9216,2023-04-02,256,13,2,3,3564,1033.34
9217,2023-04-24,750,189,4,5,1115,292.14
9218,2023-07-14,697,91,4,2,186,32.19
9219,2023-04-22,209,151,2,5,6115,947.76
9220,2024-09-06,908,183,4,5,6510,1449.05
9221,2024-03-27,288,165,4,2,756,115.4
9222,2024-03-16,907,109,2,5,3540,650.77
9223,2023-02-23,30,82,1,3,1677,492.48
9224,2023-12-26,595,30,2,4,1532,403.46
9225,2024-08-20,265,191,2,2,2140,444.37
9226,2023-03-08,847,42,1,3,4500,788.57
9227,2024-11-07,836,40,2,2,2530,540.52
9228,2023-08-07,49,62,4,1,467,134.87
9229,2023-12-22,388,63,2,3,621,127.47
9230,2023-02-11,198,146,3,3,1761,122.88
9231,2024-09-08,596,24,4,3,2322,532.6
9232,2023-02-07,537,37,4,5,6275,688.62
9233,2023-03-01,708,134,1,4,3308,250.0
9234,2024-04-19,133,53,2,4,5892,1068.08
9235,2024-05-21,359,21,1,4,4472,630.03
9236,2023-06-28,222,54,1,2,252,35.27
9237,2023-05-30,700,81,4,5,160,42.74
9238,2024-08-29,292,29,4,1,625,62.05
9239,2023-12-30,286,36,4,2,208,36.1
9240,2024-10-08,960,87,3,5,415,123.17
9241,2023-06-18,390,22,1,4,4400,1173.76
9242,2024-09-28,188,55,2,2,66,11.17
9243,2024-10-18,481,110,2,1,123,35.32
9244,2023-05-15,282,129,3,1,640,62.22
9245,2023-02-01,60,182,1,4,3592,711.57
9246,2024-12-31,51,112,4,2,1574,430.1
9247,2023-01-12,603,117,1,1,600,123.7
9248,2024-03-22,434,119,3,2,1384,389.58
9249,2023-10-09,988,152,3,5,3490,364.29
9250,2024-01-01,468,5,3,1,258,60.74
9251,2023-06-16,935,60,2,5,2485,579.64
9252,2023-10-28,160,117,2,5,7025,468.79
9253,2024-08-29,521,21,2,2,196,27.27
9254,2023-07-12,266,55,4,2,2412,494.2
9255,2023-06-20,966,50,1,1,765,225.22
9256,2024-12-14,813,114,1,5,5320,954.17
9257,2023-12-31,707,167,4,3,2883,336.01
9258,2023-12-03,211,24,4,1,922,254.46
9259,2024-08-06,933,167,1,3,2118,247.57
9260,2024-02-15,594,119,1,4,3796,566.87
9261,2024-07-16,361,95,1,1,1422,152.27
9262,2023-06-26,705,191,4,2,2612,279.97
9263,2023-01-28,384,100,1,1,228,14.19
9264,2024-07-20,215,53,2,3,384,67.9
9265,2023-09-12,457,138,1,3,2427,643.79
9266,2023-10-25,19,109,2,3,3126,370.16
9267,2023-09-29,966,2,4,2,750,159.68
9268,2023-01-11,917,179,3,3,477,92.85
9269,2024-04-01,489,145,3,4,1396,78.78
9270,2024-07-23,40,51,3,2,2634,243.58
9271,2023-09-13,459,107,2,1,514,92.82
9272,2023-10-11,538,52,2,4,632,141.7
9273,2023-05-21,297,68,3,5,2415,232.95
9274,2023-06-13,706,83,2,3,1029,186.89
9275,2023-08-30,617,197,2,5,4130,1229.03
9276,2023-10-06,700,43,3,5,5540,1546.39
9277,2024-02-18,904,104,4,3,1803,474.89
9278,2023-01-11,121,51,1,4,2824,258.58
9279,2023-10-09,394,131,4,4,1996,292.72
9280,2024-11-20,916,14,2,2,200,53.93
9281,2023-10-13,555,73,2,2,580,58.15
9282,2023-02-04,265,99,2,2,2376,253.07
9283,2024-12-17,840,144,3,2,2024,116.85
9284,2023-04-05,472,133,1,5,3415,801.42
9285,2024-06-19,408,110,4,2,2648,420.14
9286,2024-06-22,135,93,3,4,3804,465.67
9287,2024-02-14,955,21,3,5,4950,1224.61
9288,2023-04-04,587,198,4,5,250,19.72
9289,2023-11-18,628,172,1,4,396,60.66
9290,2023-11-24,575,184,4,2,2464,237.94
9291,2024-10-17,988,140,4,1,998,278.39
9292,2023-03-07,686,96,3,2,1708,176.13
9293,2024-03-08,457,179,3,4,212,28.84
9294,2023-11-17,705,197,3,3,1533,287.26
9295,2023-02-03,22,64,2,4,5060,842.02
9296,2024-09-14,889,63,3,1,642,130.99
9297,2024-07-20,693,11,3,1,317,36.19
9298,2024-02-17,245,92,1,3,66,5.01
9299,2024-07-22,57,67,3,4,2792,178.08
9300,2024-07-14,671,112,2,1,433,35.19
9301,2023-12-11,47,189,3,1,327,86.28
9302,2023-11-28,562,40,2,2,2760,404.34
9303,2024-11-11,161,123,2,3,3684,1053.32
9304,2024-05-21,754,11,3,2,1336,111.07
9305,2024-04-03,436,115,1,1,1231,215.02
9306,2024-09-03,366,101,2,4,2600,194.54
9307,2024-11-06,682,58,4,5,435,46.02
9308,2023-07-16,428,128,4,5,6035,1109.32
9309,2023-05-29,697,81,2,5,1800,196.97
9310,2024-08-03,997,186,4,2,1342,153.61
9311,2024-07-06,667,171,3,3,1479,384.2
9312,2024-08-28,742,7,3,5,2110,576.81
9313,2023-12-21,677,79,1,3,4317,335.91
9314,2023-09-13,946,85,3,5,150,33.09
9315,2024-05-16,961,50,2,1,230,54.37
9316,2023-09-21,900,133,4,2,716,166.49
9317,2023-10-24,341,111,4,2,320,70.2
9318,2023-06-17,973,197,2,4,5660,835.06
9319,2023-08-02,480,63,1,4,996,155.18
9320,2024-05-25,767,112,1,5,2800,193.01
9321,2023-10-14,970,80,3,2,2526,263.47
9322,2024-01-17,479,197,1,5,1995,386.61
9323,2023-11-02,558,133,3,2,1342,74.99
9324,2023-07-18,931,119,1,5,7330,994.98
9325,2024-09-04,579,169,1,5,1530,77.25
9326,2024-11-25,515,100,1,4,3952,1180.3
9327,2024-10-13,340,12,2,4,5392,421.09
9328,2024-04-17,16,113,1,4,4100,379.52
9329,2024-08-15,267,144,2,1,268,62.74
9330,2023-04-11,595,38,4,1,542,65.04
9331,2023-03-24,469,46,1,3,3687,279.32
9332,2023-02-25,225,120,2,5,5390,427.66
9333,2024-03-04,958,53,3,1,1452,89.17
9334,2024-12-14,930,165,4,3,3918,214.38
